21 0.046948357  -22.935142 -22.739572 -22.739572 -22.159967 -22.159891 -21.216862 -21.216862 -19.945072 -19.944562 -19.490642 -19.30731 -19.30731 -18.76642 -18.766345 -18.404935 -18.404935 -17.901492 -17.901492 -17.051193 -17.050911 -16.129754 -16.129446 -15.070329 -15.070329 -14.952474 -14.81811 -14.81811 -14.77402 -14.77402 -14.486376 -14.486303 -13.379446 -13.379392 -13.00996 -13.00996 -12.346641 -12.346263 -12.018984 -12.018947 -11.518118 -11.518118 -11.28267 -11.28267 -10.936401 -10.710999 -10.710999 -10.416915 -10.416915 -10.183533 -10.183524 -10.140011 -10.139823 -9.6870103 -9.3775174 -9.3774906 -9.3005495 -9.3005495 -8.3773912 -8.3773912 -7.9363031 -7.9363031 -7.9358333 -7.9358183 -7.4310253 -7.3550786 -7.3550786 -7.2312184 -7.2309714 -6.9793056 -6.9742652 -6.7387857 -6.7387857 -6.0793272 -6.0792888 -5.676113 -5.676113 -5.1339538 -5.1339538 -4.6114704 -4.6112885 -1.8260025 -1.8256972 -1.4240568 -1.4240568 -1.2391586 -1.0338314 -1.0338314 -0.92913996 -0.92879327 -0.64110219 -0.64110219 1.2841435 1.2842933 3.2347789 3.2347789 3.4138842 3.9818982
22 0.049295775  -22.911043 -22.715509 -22.715509 -22.13603 -22.135955 -21.193177 -21.193177 -19.92187 -19.921359 -19.578224 -19.394398 -19.394398 -18.851944 -18.851869 -18.383484 -18.383484 -17.983587 -17.983587 -17.088424 -17.088115 -16.14653 -16.146251 -15.143624 -15.143624 -14.830474 -14.729423 -14.729423 -14.698505 -14.698505 -14.378717 -14.378643 -13.450104 -13.45005 -12.92472 -12.92472 -12.254889 -12.254511 -11.987349 -11.987312 -11.584166 -11.584166 -11.208801 -11.208801 -10.910984 -10.686865 -10.686865 -10.392473 -10.392473 -10.185668 -10.185654 -10.093837 -10.093646 -9.6633273 -9.4113128 -9.41129 -9.2812737 -9.2812737 -8.3611827 -8.3611827 -8.0016954 -8.0016954 -7.9653018 -7.9652873 -7.5157589 -7.4071981 -7.4071981 -7.2079672 -7.2077195 -7.0595464 -7.0238727 -6.8237863 -6.8237863 -6.164565 -6.1645265 -5.6652395 -5.6652395 -5.2178307 -5.2178307 -4.6560488 -4.6558598 -1.7932285 -1.7929328 -1.3391882 -1.3391882 -1.1401053 -0.93253904 -0.93253904 -0.83028062 -0.82993192 -0.67141571 -0.67141571 1.2367444 1.2368933 3.180899 3.180899 3.3771541 3.9407586
23 0.051643192  -22.885772 -22.690277 -22.690277 -22.110933 -22.110857 -21.168348 -21.168348 -19.897555 -19.897044 -19.665064 -19.48076 -19.48076 -18.936792 -18.936718 -18.361074 -18.361074 -18.06513 -18.06513 -17.130317 -17.129982 -16.157376 -16.157124 -15.216617 -15.216617 -14.707653 -14.685672 -14.685672 -14.578183 -14.578183 -14.271108 -14.271035 -13.520761 -13.520707 -12.837117 -12.837117 -12.162951 -12.162573 -11.953912 -11.953875 -11.65044 -11.65044 -11.135679 -11.135679 -10.884535 -10.661862 -10.661862 -10.36687 -10.36687 -10.19198 -10.191961 -10.049505 -10.049311 -9.6385388 -9.4406988 -9.4406807 -9.2638518 -9.2638518 -8.3449109 -8.3449109 -8.0688251 -8.0688251 -7.99786 -7.9978461 -7.603187 -7.4614561 -7.4614561 -7.1836763 -7.183428 -7.1451638 -7.0697165 -6.909107 -6.909107 -6.2499716 -6.249933 -5.6540901 -5.6540901 -5.3013939 -5.3013939 -4.7017417 -4.701546 -1.7593359 -1.7590496 -1.2543238 -1.2543238 -1.0403262 -0.83034109 -0.83034109 -0.73061316 -0.7302623 -0.70219478 -0.70219478 1.1878874 1.1880354 3.1251146 3.1251146 3.3384768 3.8974866
24 0.05399061  -22.85933 -22.663877 -22.663877 -22.084677 -22.084601 -21.142376 -21.142376 -19.872128 -19.871618 -19.75112 -19.566354 -19.566354 -19.020922 -19.020847 -18.337723 -18.337723 -18.146077 -18.146077 -17.176455 -17.176097 -16.162624 -16.162397 -15.289212 -15.289212 -14.642601 -14.642601 -14.58407 -14.457207 -14.457207 -14.163668 -14.163594 -13.591333 -13.591279 -12.747403 -12.747403 -12.070967 -12.070589 -11.918628 -11.918591 -11.716864 -11.716864 -11.063462 -11.063462 -10.857104 -10.636067 -10.636067 -10.340109 -10.340109 -10.203196 -10.20317 -10.007179 -10.006983 -9.6126524 -9.4649075 -9.4648945 -9.2485014 -9.2485014 -8.3284747 -8.3284747 -8.1376028 -8.1376028 -8.0334706 -8.0334572 -7.6931313 -7.5176787 -7.5176787 -7.2309584 -7.1583581 -7.158109 -7.1167427 -6.9945914 -6.9945914 -6.3354115 -6.3353729 -5.6427026 -5.6427026 -5.3845861 -5.3845861 -4.7484583 -4.7482561 -1.7243508 -1.7240737 -1.1694891 -1.1694891 -0.94000887 -0.73332065 -0.73332065 -0.72741599 -0.72741599 -0.63027419 -0.62992103 1.1376664 1.1378135 3.0675008 3.0675008 3.2978741 3.8520796
25 0.056338028  -22.831717 -22.63631 -22.63631 -22.057263 -22.057187 -21.115263 -21.115263 -19.845594 -19.845084 -19.836356 -19.651144 -19.651144 -19.104295 -19.104219 -18.31345 -18.31345 -18.226389 -18.226389 -17.226332 -17.225953 -16.162709 -16.162504 -15.36132 -15.36132 -14.60005 -14.60005 -14.459782 -14.335639 -14.335639 -14.056514 -14.05644 -13.661745 -13.66169 -12.655818 -12.655818 -11.979071 -11.978694 -11.881449 -11.881413 -11.783365 -11.783365 -10.992304 -10.992304 -10.828749 -10.60957 -10.60957 -10.312195 -10.312195 -10.219884 -10.219852 -9.9670166 -9.966817 -9.5856761 -9.4833466 -9.4833391 -9.2354623 -9.2354623 -8.3117383 -8.3117383 -8.2079296 -8.2079296 -8.0720681 -8.0720552 -7.7854057 -7.5756845 -7.5756845 -7.3167869 -7.1648579 -7.132025 -7.1317751 -7.0800986 -7.0800986 -6.4207633 -6.4207249 -5.6311162 -5.6311162 -5.4673548 -5.4673548 -4.7961104 -4.7959021 -1.688297 -1.6880287 -1.0847045 -1.0847045 -0.83932423 -0.76467345 -0.76467345 -0.62392628 -0.62392628 -0.52938534 -0.52902976 1.0861747 1.0863208 3.0081325 3.0081325 3.2553717 3.8045472
26 0.058685446  -22.802934 -22.607576 -22.607576 -22.028692 -22.028616 -21.08701 -21.08701 -19.920741 -19.817955 -19.817445 -19.735098 -19.735098 -19.186879 -19.186803 -18.306032 -18.306032 -18.288278 -18.288278 -17.279402 -17.279005 -16.158113 -16.157928 -15.43286 -15.43286 -14.557874 -14.557874 -14.33484 -14.213536 -14.213536 -13.949764 -13.949691 -13.731928 -13.731873 -12.562589 -12.562589 -11.887393 -11.887016 -11.849878 -11.849878 -11.842325 -11.842289 -10.922349 -10.922349 -10.79954 -10.582485 -10.582485 -10.283134 -10.283134 -10.242362 -10.242324 -9.929165 -9.9289623 -9.5576187 -9.4957002 -9.4956983 -9.2249926 -9.2249926 -8.2945344 -8.2945344 -8.2796917 -8.2796917 -8.1135562 -8.1135435 -7.8798144 -7.6352866 -7.6352866 -7.4025195 -7.2139702 -7.1655013 -7.1655013 -7.1046894 -7.1044387 -6.5059186 -6.5058803 -5.6193723 -5.6193723 -5.5496516 -5.5496516 -4.8446127 -4.8443985 -1.6511963 -1.6509365 -0.99998582 -0.99998582 -0.79613336 -0.79613336 -0.73842788 -0.52001954 -0.52001954 -0.4280552 -0.4276971 1.0335047 1.0336499 2.9470855 2.9470855 3.2109991 3.7549101
27 0.061032864  -22.772982 -22.577676 -22.577676 -21.998965 -21.998889 -21.05762 -21.05762 -20.004248 -19.818188 -19.818188 -19.789216 -19.788705 -19.268645 -19.268569 -18.384972 -18.384972 -18.262231 -18.262231 -17.335129 -17.334715 -16.149317 -16.149149 -15.503752 -15.503752 -14.515936 -14.515936 -14.209294 -14.090954 -14.090954 -13.843538 -13.843464 -13.801821 -13.801766 -12.467933 -12.467933 -11.916342 -11.916342 -11.801201 -11.801166 -11.796055 -11.795679 -10.853742 -10.853742 -10.769565 -10.554946 -10.554946 -10.270641 -10.270597 -10.252929 -10.252929 -9.893766 -9.8935601 -9.5284895 -9.5019887 -9.501985 -9.2173632 -9.2173632 -8.3527537 -8.3527537 -8.2766709 -8.2766709 -8.1578034 -8.1577911 -7.976149 -7.6962951 -7.6962951 -7.4880382 -7.2639897 -7.2506838 -7.2506838 -7.076364 -7.0761123 -6.5907792 -6.5907411 -5.6314317 -5.6314317 -5.6075135 -5.6075135 -4.8938821 -4.8936624 -1.6130686 -1.6128171 -0.91534575 -0.91534575 -0.82758017 -0.82758017 -0.63746177 -0.41583077 -0.41583077 -0.326381 -0.32602029 0.97974748 0.97989188 2.8844357 2.8844357 3.1647887 3.7031977
28 0.063380282  -22.741863 -22.546612 -22.546612 -21.968085 -21.968009 -21.027095 -21.027095 -20.086854 -19.90039 -19.90039 -19.759378 -19.758868 -19.349568 -19.349492 -18.463182 -18.463182 -18.235339 -18.235339 -17.393014 -17.392587 -16.136769 -16.136616 -15.573922 -15.573922 -14.474113 -14.474113 -14.083193 -13.967946 -13.967946 -13.87137 -13.871315 -13.737955 -13.737881 -12.372054 -12.372054 -11.982702 -11.982702 -11.758023 -11.757988 -11.705179 -11.704804 -10.78662 -10.78662 -10.738926 -10.527123 -10.527123 -10.304444 -10.304395 -10.221588 -10.221588 -9.8609544 -9.860745 -9.5025497 -9.5025457 -9.4982933 -9.2128499 -9.2128499 -8.4269496 -8.4269496 -8.2579384 -8.2579384 -8.204638 -8.2046259 -8.0741847 -7.7585195 -7.7585195 -7.5732352 -7.3355407 -7.3355407 -7.3148283 -7.047061 -7.0468084 -6.6752566 -6.6752187 -5.7126519 -5.7126519 -5.5955854 -5.5955854 -4.9438384 -4.9436136 -1.5739327 -1.5736891 -0.8588948 -0.8588948 -0.83079315 -0.83079315 -0.53655537 -0.31148333 -0.31148333 -0.22445006 -0.22408666 0.92499291 0.92513646 2.8202596 2.8202596 3.1167751 3.6494465
29 0.0657277  -22.709577 -22.514385 -22.514385 -21.936053 -21.935976 -20.995437 -20.995437 -20.168536 -19.981683 -19.981683 -19.728447 -19.727937 -19.429626 -19.429549 -18.540634 -18.540634 -18.207632 -18.207632 -17.452614 -17.452175 -16.120871 -16.120731 -15.643293 -15.643293 -14.432294 -14.432294 -13.956584 -13.940522 -13.940467 -13.844566 -13.844566 -13.633138 -13.633064 -12.275142 -12.275142 -12.048904 -12.048904 -11.712731 -11.712697 -11.614882 -11.614509 -10.721121 -10.721121 -10.707754 -10.499226 -10.499226 -10.34328 -10.343227 -10.189116 -10.189116 -9.8308578 -9.830645 -9.4979775 -9.4979661 -9.4670525 -9.2117229 -9.2117229 -8.5020723 -8.5020723 -8.2538385 -8.2538265 -8.23812 -8.23812 -8.1736752 -7.821771 -7.821771 -7.6580115 -7.4199755 -7.4199755 -7.3664001 -7.0167928 -7.0165392 -6.7592699 -6.7592323 -5.793273 -5.793273 -5.5836337 -5.5836337 -4.9944038 -4.9941741 -1.5338061 -1.5335701 -0.88995635 -0.88995635 -0.74633695 -0.74633695 -0.43582683 -0.20709017 -0.20709017 -0.122341 -0.12197483 0.86932904 0.86947176 2.754634 2.754634 3.0669948 3.5936989
30 0.068075117  -22.676125 -22.480997 -22.480997 -21.902869 -21.902792 -20.962647 -20.962647 -20.249276 -20.062047 -20.062047 -19.696426 -19.695916 -19.508797 -19.50872 -18.617305 -18.617305 -18.179149 -18.179149 -17.513539 -17.513091 -16.101974 -16.101845 -15.71179 -15.71179 -14.39038 -14.39038 -14.009231 -14.009176 -13.829515 -13.720868 -13.720868 -13.52921 -13.529136 -12.177379 -12.177379 -12.114902 -12.114902 -11.665268 -11.665235 -11.525282 -11.52491 -10.67621 -10.65738 -10.65738 -10.471518 -10.471518 -10.386545 -10.386488 -10.155518 -10.155518 -9.8035976 -9.8033812 -9.4890388 -9.4890238 -9.4347674 -9.214237 -9.214237 -8.5778592 -8.5778592 -8.305121 -8.3051091 -8.2743455 -8.2170026 -8.2170026 -7.8858648 -7.8858648 -7.7422755 -7.5038991 -7.5038991 -7.4186213 -6.9855716 -6.9853169 -6.8427453 -6.8427081 -5.873257 -5.873257 -5.5717064 -5.5717064 -5.0455029 -5.0452685 -1.4927055 -1.4924767 -0.92064781 -0.92064781 -0.66198122 -0.66198122 -0.33538386 -0.1027549 -0.1027549 -0.020124788 -0.019755785 0.81284211 0.81298405 2.6876355 2.6876355 3.0154853 3.5360009
31 0.070422535  -22.641508 -22.446447 -22.446447 -21.868536 -21.86846 -20.928729 -20.928729 -20.329058 -20.141466 -20.141466 -19.663319 -19.662809 -19.587063 -19.586986 -18.693172 -18.693172 -18.149934 -18.149934 -17.575457 -17.575001 -16.080376 -16.080256 -15.779337 -15.779337 -14.348282 -14.348282 -14.077455 -14.077399 -13.702033 -13.596906 -13.596906 -13.426294 -13.42622 -12.18065 -12.18065 -12.078937 -12.078937 -11.615577 -11.615545 -11.436495 -11.436125 -10.644497 -10.595527 -10.595527 -10.444331 -10.444331 -10.433609 -10.433548 -10.120801 -10.120801 -9.7792879 -9.7790678 -9.4766024 -9.4765843 -9.4014525 -9.2206199 -9.2206199 -8.6539749 -8.6539749 -8.3758821 -8.35812 -8.3581083 -8.1943872 -8.1943872 -7.9506225 -7.9506225 -7.8259419 -7.5872287 -7.5872287 -7.4714106 -6.9534094 -6.9531535 -6.9256148 -6.9255778 -5.9525677 -5.9525677 -5.5598527 -5.5598527 -5.0970627 -5.096824 -1.4506468 -1.4504249 -0.95085181 -0.95085181 -0.57773007 -0.57773007 -0.23532461 0.0014273967 0.0014273967 0.082134311 0.082506207 0.75561643 0.75575762 2.6193407 2.6193407 2.9622852 3.4764016
32 0.072769953  -22.605728 -22.410738 -22.410738 -21.833056 -21.83298 -20.893685 -20.893685 -20.407866 -20.219923 -20.219923 -19.664408 -19.664331 -19.629131 -19.628621 -18.768214 -18.768214 -18.120036 -18.120036 -17.638086 -17.637622 -16.05633 -16.056217 -15.845852 -15.845852 -14.30592 -14.30592 -14.145152 -14.145096 -13.574186 -13.472736 -13.472736 -13.324511 -13.324436 -12.246107 -12.246107 -11.97998 -11.97998 -11.563603 -11.563571 -11.348636 -11.348267 -10.612871 -10.535693 -10.535693 -10.483879 -10.483814 -10.418088 -10.418088 -10.084972 -10.084972 -9.7580357 -9.7578118 -9.4616062 -9.4615857 -9.3671198 -9.2310639 -9.2310639 -8.7299886 -8.7299886 -8.4779199 -8.4123603 -8.4123486 -8.1700985 -8.1700985 -8.0158735 -8.0158735 -7.9089304 -7.669887 -7.669887 -7.5246893 -7.0078155 -7.0077791 -6.9203174 -6.9200605 -6.0311707 -6.0311707 -5.5481229 -5.5481229 -5.1490124 -5.1487698 -1.4076456 -1.4074303 -0.98045283 -0.98045283 -0.49358613 -0.49358613 -0.13573838 0.10536935 0.10536935 0.18437798 0.18475283 0.69773416 0.69787465 2.5498254 2.5498254 2.9074328 3.4149518
33 0.075117371  -22.568787 -22.373872 -22.373872 -21.796431 -21.796354 -20.857516 -20.857516 -20.485687 -20.297404 -20.297404 -19.740816 -19.740738 -19.593866 -19.593357 -18.842412 -18.842412 -18.089514 -18.089514 -17.701186 -17.700716 -16.030047 -16.029941 -15.911248 -15.911248 -14.263225 -14.263225 -14.212286 -14.212231 -13.446025 -13.348413 -13.348413 -13.22398 -13.223905 -12.311233 -12.311233 -11.880663 -11.880663 -11.509294 -11.509263 -11.261821 -11.261454 -10.581665 -10.536828 -10.536761 -10.478005 -10.478005 -10.39333 -10.39333 -10.048037 -10.048037 -9.7399403 -9.7397126 -9.445068 -9.4450457 -9.3317822 -9.2457188 -9.2457188 -8.8053462 -8.8053462 -8.5800238 -8.4672152 -8.4672035 -8.1439915 -8.1439915 -8.0814572 -8.0814572 -7.9911651 -7.7518011 -7.7518011 -7.5783808 -7.0892885 -7.0892525 -6.8863079 -6.8860499 -6.1090327 -6.1090327 -5.5365685 -5.5365685 -5.2012838 -5.2010375 -1.3637172 -1.3635082 -1.0093372 -1.0093372 -0.40955109 -0.40955109 -0.03670624 0.20899063 0.20899063 0.28655315 0.28693098 0.63927529 0.63941513 2.4791642 2.4791642 2.8509668 3.351703
34 0.077464789  -22.530684 -22.335849 -22.335849 -21.758662 -21.758585 -20.820227 -20.820227 -20.562508 -20.373898 -20.373898 -19.816273 -19.816195 -19.55753 -19.557021 -18.915749 -18.915749 -18.058436 -18.058436 -17.764556 -17.764081 -16.001706 -16.001606 -15.975434 -15.975434 -14.278823 -14.278767 -14.220136 -14.220136 -13.317601 -13.223998 -13.223998 -13.124814 -13.124739 -12.375992 -12.375992 -11.781137 -11.781137 -11.452607 -11.452577 -11.176165 -11.175801 -10.592009 -10.591941 -10.551309 -10.42259 -10.42259 -10.370747 -10.370747 -10.010003 -10.010003 -9.7250932 -9.7248615 -9.4281347 -9.4281109 -9.2954531 -9.2646882 -9.2646882 -8.8793362 -8.8793362 -8.6816633 -8.5218471 -8.5218356 -8.1472237 -8.1472237 -8.1159558 -8.1159558 -8.072573 -7.8329014 -7.8329014 -7.6324116 -7.1699788 -7.1699432 -6.8513921 -6.8511328 -6.1861215 -6.1861215 -5.5252415 -5.5252415 -5.2538106 -5.2535609 -1.3188771 -1.3186739 -1.0373937 -1.0373937 -0.325626 -0.325626 0.061698351 0.31221737 0.31221737 0.38861136 0.38899221 0.58031751 0.58045673 2.4074306 2.4074306 2.7929248 3.2867066
35 0.079812207  -22.491424 -22.296672 -22.296672 -21.719751 -21.719674 -20.78182 -20.78182 -20.638319 -20.449392 -20.449392 -19.890767 -19.890689 -19.520129 -19.51962 -18.988208 -18.988208 -18.026885 -18.026885 -17.828025 -17.827546 -16.038304 -16.038304 -15.971457 -15.971362 -14.344729 -14.344673 -14.176598 -14.176598 -13.188969 -13.099552 -13.099552 -13.027121 -13.027046 -12.440349 -12.440349 -11.681546 -11.681546 -11.393508 -11.393479 -11.091786 -11.091423 -10.649054 -10.648984 -10.522366 -10.369571 -10.369571 -10.351218 -10.351218 -9.9708788 -9.9708788 -9.7135771 -9.7133414 -9.4121648 -9.4121402 -9.2880289 -9.2880289 -9.2581467 -8.9510514 -8.9510514 -8.7821785 -8.5751277 -8.5751165 -8.2130347 -8.2130347 -8.1530832 -8.0859163 -8.0859163 -7.9131211 -7.9131211 -7.6867101 -7.2498341 -7.249799 -6.8155813 -6.8153208 -6.2624061 -6.2624061 -5.5141945 -5.5141945 -5.3065289 -5.306276 -1.2731405 -1.272943 -1.0645134 -1.0645134 -0.24181147 -0.24181147 0.15940904 0.4149816 0.4149816 0.49050809 0.49089164 0.52093667 0.52107498 2.3346958 2.3346958 2.733344 3.2200136
36 0.082159624  -22.451005 -22.256342 -22.256342 -21.679701 -21.679624 -20.742298 -20.742298 -20.713107 -20.523875 -20.523875 -19.964285 -19.964207 -19.481667 -19.481158 -19.059774 -19.059774 -17.994954 -17.994954 -17.891448 -17.890965 -16.099743 -16.099743 -15.939424 -15.939334 -14.409974 -14.409918 -14.132565 -14.132565 -13.060188 -12.975139 -12.975139 -12.930998 -12.930922 -12.504274 -12.504274 -11.582031 -11.582031 -11.331975 -11.331947 -11.008799 -11.008439 -10.707661 -10.707589 -10.495578 -10.335846 -10.335846 -10.319066 -10.319066 -9.9306713 -9.9306713 -9.7054659 -9.7052261 -9.3988326 -9.3988076 -9.3157537 -9.3157537 -9.2198781 -9.0193528 -9.0193528 -8.880734 -8.6255422 -8.6255316 -8.2787643 -8.2787643 -8.2326259 -8.0538313 -8.0538313 -7.9923949 -7.9923949 -7.7412079 -7.3288045 -7.3287698 -6.7788869 -6.7786252 -6.337856 -6.337856 -5.5034803 -5.5034803 -5.3593769 -5.3591211 -1.2265234 -1.2263312 -1.0905905 -1.0905905 -0.15810793 -0.15810793 0.2563661 0.46120371 0.46134216 0.51722079 0.51722079 0.59220326 0.59259053 2.2610292 2.2610292 2.6722602 3.1516739
37 0.084507042  -22.409432 -22.214861 -22.214861 -21.638514 -21.638436 -20.786866 -20.701663 -20.701663 -20.597338 -20.597338 -20.036817 -20.036739 -19.44215 -19.441642 -19.130432 -19.130432 -17.96276 -17.96276 -17.954703 -17.954217 -16.159619 -16.159619 -15.905715 -15.905629 -14.474529 -14.474473 -14.087995 -14.087995 -12.93132 -12.85083 -12.85083 -12.836529 -12.836452 -12.567735 -12.567735 -11.482729 -11.482729 -11.268003 -11.267976 -10.927323 -10.926966 -10.767588 -10.767515 -10.471923 -10.325979 -10.325979 -10.271195 -10.271195 -9.8893889 -9.8893889 -9.7008243 -9.7005803 -9.3902144 -9.3901898 -9.3478357 -9.3478357 -9.1806628 -9.0828489 -9.0828489 -8.9762619 -8.6711134 -8.6711039 -8.3442982 -8.3442982 -8.3111314 -8.0706583 -8.0706583 -8.0196886 -8.0196886 -7.7958388 -7.4068418 -7.4068077 -6.7413206 -6.7410577 -6.4124417 -6.4124417 -5.4931516 -5.4931516 -5.4122949 -5.4120364 -1.1790418 -1.1788546 -1.1155226 -1.1155226 -0.07451581 -0.07451581 0.35251592 0.40119156 0.40132958 0.6188774 0.6188774 0.6936585 0.6940489 2.1864973 2.1864973 2.6097078 3.0817358
38 0.08685446  -22.366704 -22.172231 -22.172231 -21.596192 -21.596114 -20.859584 -20.669772 -20.669772 -20.659919 -20.659919 -20.108352 -20.108274 -19.401586 -19.401078 -19.200169 -19.200169 -18.017685 -18.017196 -17.930437 -17.930437 -16.217779 -16.217779 -15.87042 -15.870337 -14.538367 -14.53831 -14.042854 -14.042854 -12.802431 -12.743783 -12.743706 -12.726696 -12.726696 -12.630706 -12.630706 -11.383776 -11.383776 -11.201604 -11.201578 -10.847475 -10.847121 -10.828644 -10.82857 -10.452683 -10.323188 -10.323188 -10.226069 -10.226069 -9.8470402 -9.8470402 -9.6997067 -9.6994584 -9.3887656 -9.3887422 -9.3842138 -9.3842138 -9.1405175 -9.1399179 -9.1399179 -9.0673942 -8.7094347 -8.7094271 -8.409534 -8.409534 -8.3885285 -8.1478468 -8.1478468 -7.9835002 -7.9835002 -7.850539 -7.4838991 -7.4838655 -6.7028941 -6.70263 -6.4861339 -6.4861339 -5.4832606 -5.4832606 -5.4652252 -5.4649643 -1.1392107 -1.1392107 -1.1307126 -1.1305301 0.0089642578 0.0089642578 0.34096729 0.34110501 0.44781063 0.71989846 0.71989846 0.79483935 0.79523296 2.1111641 2.1111641 2.5457196 3.0102461
39 0.089201878  -22.322825 -22.128454 -22.128454 -21.552737 -21.55266 -20.931255 -20.741168 -20.741168 -20.61707 -20.61707 -20.178881 -20.178803 -19.359981 -19.359472 -19.268973 -19.268973 -18.080303 -18.079812 -17.898149 -17.898149 -16.274045 -16.274045 -15.833616 -15.833536 -14.601461 -14.601404 -13.997109 -13.997109 -12.69316 -12.69316 -12.673597 -12.652813 -12.652736 -12.602818 -12.602818 -11.285303 -11.285303 -11.132813 -11.132788 -10.890679 -10.890604 -10.769376 -10.769024 -10.439503 -10.329169 -10.329169 -10.183798 -10.183798 -9.8036343 -9.8036343 -9.7021576 -9.701905 -9.4247989 -9.4247989 -9.3970399 -9.3970188 -9.188809 -9.188809 -9.1524046 -9.0994596 -8.7379599 -8.7379549 -8.4743804 -8.4743804 -8.4647434 -8.2238944 -8.2238944 -7.9452971 -7.9452971 -7.9052475 -7.5599299 -7.5598968 -6.6636197 -6.6633545 -6.5589041 -6.5589041 -5.5181122 -5.5178492 -5.4738584 -5.4738584 -1.1615605 -1.1615605 -1.0815531 -1.081375 0.092331276 0.092331276 0.28059658 0.28073409 0.54220761 0.8202352 0.8202352 0.89571341 0.89611029 2.0350907 2.0350907 2.4803267 2.9372497
40 0.091549296  -22.277796 -22.083532 -22.083532 -21.508153 -21.508075 -21.001871 -20.811518 -20.811518 -20.573118 -20.573118 -20.248395 -20.248317 -19.336831 -19.336831 -19.317342 -19.316834 -18.14248 -18.141987 -17.866092 -17.866092 -16.328207 -16.328207 -15.795371 -15.795293 -14.663786 -14.663729 -13.950737 -13.950737 -12.755073 -12.755073 -12.563651 -12.563573 -12.544898 -12.47928 -12.47928 -11.187445 -11.187445 -11.061687 -11.061664 -10.953579 -10.953503 -10.693143 -10.692795 -10.4344 -10.345533 -10.345533 -10.144486 -10.144486 -9.7591808 -9.7591808 -9.7082108 -9.7079539 -9.46948 -9.46948 -9.4170748 -9.4170568 -9.2291943 -9.2278494 -9.2278494 -9.0575075 -8.7546251 -8.7546236 -8.5396982 -8.5387556 -8.5387556 -8.2987327 -8.2987327 -7.9599056 -7.9051238 -7.9051238 -7.6348878 -7.6348552 -6.6307237 -6.6307237 -6.6235102 -6.6232438 -5.5709024 -5.5706375 -5.4649952 -5.4649952 -1.1824817 -1.1824817 -1.0315817 -1.0314078 0.1755837 0.1755837 0.22014264 0.22028006 0.6356691 0.91984269 0.91984269 0.99625037 0.99665057 1.9583348 1.9583348 2.4135586 2.8627893
41 0.093896714  -22.231619 -22.037468 -22.037468 -21.462441 -21.462364 -21.071424 -20.880815 -20.880815 -20.528068 -20.528068 -20.316886 -20.316808 -19.403732 -19.403732 -19.273677 -19.273169 -18.204148 -18.203653 -17.834502 -17.834502 -16.380016 -16.380016 -15.755741 -15.755666 -14.725319 -14.725262 -13.903713 -13.903713 -12.816422 -12.816422 -12.47631 -12.476232 -12.416426 -12.356177 -12.356177 -11.090331 -11.090331 -11.017259 -11.017182 -10.988311 -10.988289 -10.618897 -10.618552 -10.439668 -10.373519 -10.373519 -10.108232 -10.108232 -9.7178894 -9.7176281 -9.7136899 -9.7136899 -9.5181295 -9.5181295 -9.4496979 -9.4496836 -9.295395 -9.2557356 -9.2557356 -9.0146803 -8.7585508 -8.7585484 -8.6133086 -8.6025865 -8.6025865 -8.3722896 -8.3722896 -8.0144569 -7.8630341 -7.8630341 -7.7087255 -7.7086935 -6.7015643 -6.7015643 -6.582579 -6.5823115 -5.6235442 -5.6232775 -5.4567191 -5.4567191 -1.2018893 -1.2018893 -0.98081759 -0.98064749 0.15966626 0.15980369 0.25871927 0.25871927 0.72816178 1.0186795 1.0186795 1.0964217 1.0968252 1.8809513 1.8809513 2.3454424 2.7869057
42 0.096244131  -22.184297 -21.990263 -21.990263 -21.415606 -21.415528 -21.139909 -20.949053 -20.949053 -20.481924 -20.481924 -20.384346 -20.384268 -19.469666 -19.469666 -19.228994 -19.228486 -18.265248 -18.264752 -17.803665 -17.803665 -16.429179 -16.429179 -15.714778 -15.714705 -14.786036 -14.785978 -13.856021 -13.856021 -12.877186 -12.877186 -12.390781 -12.390702 -12.288284 -12.233609 -12.233609 -11.081657 -11.08158 -10.994094 -10.994094 -10.912796 -10.912775 -10.546758 -10.546416 -10.457576 -10.413717 -10.413717 -10.07513 -10.07513 -9.7312055 -9.7309397 -9.6671726 -9.6671726 -9.5706074 -9.5706074 -9.4942893 -9.4942788 -9.3486655 -9.2718108 -9.2718108 -8.9709984 -8.7502787 -8.7502724 -8.6854819 -8.6658068 -8.6658068 -8.4444873 -8.4444873 -8.0688475 -7.8190868 -7.8190868 -7.7813942 -7.7813628 -6.7713978 -6.7713978 -6.5408405 -6.540572 -5.6759879 -5.6757197 -5.4490762 -5.4490762 -1.2197037 -1.2197037 -0.92928086 -0.92911435 0.099225836 0.099363376 0.34173487 0.34173487 0.81965635 1.1167072 1.1167072 1.1962002 1.1966072 1.8029915 1.8029915 2.2760035 2.7096375
